Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL*,APPLE INC,Equity,3.0553,561.11,2924034,$1640704718,-,Information Technology,B011001,US0378331005,Bolsa Mexicana De Valores (Mexican Stock Exchange)
XOM,EXXON MOBIL CORP,Equity,2.6754,101.20,14196803,$1436716464,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,1.9032,1120.71,911966,$1022049416,-,Information Technology,B84V7F8,US38259P5089,Spot Regulated Market - Bvb
MSFT,MICROSOFT CORP,Equity,1.7208,37.43,24687867,$924066862,-,Information Technology,2588173,US5949181045,NASDAQ
GEC,GENERAL ELECTRIC CO.,Equity,1.7162,28.03,32879756,$921619561,-,Industrials,5254471,US3696041033,Deutsche Boerse Ag
JNJ,JOHNSON & JOHNSON,Equity,1.5639,91.59,9169186,$839805746,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.4538,124.91,6250092,$780698992,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.3392,81.41,8833825,$719161693,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE,Equity,1.3304,58.48,12216977,$714448815,-,Financials,0190031,US46625H1005,London Stock Exchange
WFC*,WELLS FARGO CO,Equity,1.3170,45.40,15578341,$707256681,-,Financials,B045BZ2,US9497461015,Bolsa Mexicana De Valores (Mexican Stock Exchange)
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.2915,118.56,5849891,$693563077,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.2014,30.63,21062752,$645152094,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.1587,187.57,3317221,$622211143,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
