Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
KMI WS,KINDER MORGAN EQUITY WARRANTS EXP,Equity,0.0000,2.28,1,$1,-,Energy,B7LCWC9,US49456B1199,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.0062,12.56,139526,$1752447,-,Information Technology,B1HMF22,US3364331070,NASDAQ
TIE,TITANIUM METALS CORP.,Equity,0.0080,11.48,195326,$2242342,-,Materials,2340931,US8883392073,New York Stock Exchange Inc.
AN,AUTONATION INC,Equity,0.0136,36.02,106404,$3832672,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0138,27.33,141704,$3872770,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0141,348.82,11400,$3976548,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0149,25.01,168027,$4202355,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0156,20.09,219031,$4400333,-,Financials,2246288,US3142111034,New York Stock Exchange Inc.
PCS,METROPCS COMMUNICATIONS INC.,Equity,0.0158,6.40,696543,$4457875,-,Telecommunication Services,B02F228,US5917081029,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0159,49.40,90766,$4483840,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
RRD,RR DONNELLEY AND SONS,Equity,0.0162,10.76,423395,$4555730,-,Industrials,2276605,US2578671016,New York Stock Exchange Inc.
THC,TENET HEALTHCARE CORP.,Equity,0.0163,4.71,972600,$4580946,-,Health Care,2626879,US88033G1004,New York Stock Exchange Inc.
ETFC,E*TRADE FINANCIAL CORP.,Equity,0.0182,8.49,602352,$5113968,-,Financials,2299011,US2692464017,NASDAQ
FHN,FIRST HORIZON NATIONAL CORP.,Equity,0.0183,8.48,608224,$5157740,-,Financials,2341484,US3205171057,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0186,43.21,121364,$5244138,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
ANRZQ,ALPHA NATURAL RESOURCES INC,Equity,0.0194,10.48,521915,$5469669,-,Energy,B066NX5,US02076X1028,Non-Nms Quotation Service (Nnqs)
UNS1,VIAVI SOLUTIONS INC,Equity,0.0197,10.15,545253,$5534318,-,Information Technology,B1G2LW5,US46612J5074,Boerse Stuttgart
BIG,BIG LOTS INC.,Equity,0.0203,36.75,155601,$5718337,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
CVC,CABLEVISION SYSTEMS CORP CLASS A,Equity,0.0209,11.44,514074,$5881007,-,Consumer Discretionary,2162243,US12686C1099,New York Stock Exchange Inc.
GT,GOODYEAR TIRE & RUBBER,Equity,0.0215,10.45,580152,$6062588,-,Consumer Discretionary,2378200,US3825501014,NASDAQ
GNW,GENWORTH FINANCIAL A INC,Equity,0.0217,5.24,1165670,$6108111,-,Financials,B011WL6,US37247D1063,New York Stock Exchange Inc.
GME,GAMESTOP CORP CLASS A,Equity,0.0221,19.18,323628,$6207185,-,Consumer Discretionary,B0LLFT5,US36467W1099,New York Stock Exchange Inc.
TER,TERADYNE INC.,Equity,0.0227,14.45,442349,$6391943,-,Information Technology,2884183,US8807701029,New York Stock Exchange Inc.
PBI,PITNEY BOWES INC,Equity,0.0230,13.64,473935,$6464473,-,Industrials,2690506,US7244791007,New York Stock Exchange Inc.
NDAQ,NASDAQ INC,Equity,0.0230,21.88,296116,$6479018,-,Financials,2965107,US6311031081,NASDAQ
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0232,39.22,166495,$6529934,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
ANF,ABERCROMBIE & FITCH CO. CL A,Equity,0.0242,33.54,203176,$6814523,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
DF,DEAN FOODS CO.,Equity,0.0243,15.64,437023,$6835040,-,Consumer Staples,2858649,US2423701042,New York Stock Exchange Inc.
PDCO,PATTERSON COMPANIES INC,Equity,0.0245,33.24,207715,$6904447,-,Health Care,2672689,US7033951036,NASDAQ
LEG,LEGGETT & PLATT INC,Equity,0.0245,20.79,332172,$6905856,-,Consumer Discretionary,2510682,US5246601075,New York Stock Exchange Inc.
WPX,WPX ENERGY INC,Equity,0.0246,14.67,471172,$6912093,-,Energy,B40PCD9,US98212B1035,New York Stock Exchange Inc.
AIZ,ASSURANT INC,Equity,0.0246,33.38,207588,$6929287,-,Financials,2331430,US04621X1081,New York Stock Exchange Inc.
USX1,US STEEL CORP CORP,Equity,0.0246,20.30,341604,$6934561,-,Materials,B1C5WK3,US9129091081,Deutsche Boerse Ag
NVLS,NOVELLUS SYSTEMS INC.,Equity,0.0249,41.83,167548,$7008533,-,Information Technology,2650748,US6700081010,NASDAQ
SEE,SEALED AIR CORP,Equity,0.0253,15.65,455608,$7130265,-,Materials,2232793,US81211K1007,New York Stock Exchange Inc.
PKI,PERKINELMER INC.,Equity,0.0254,26.60,269159,$7159629,-,Health Care,2305844,US7140461093,New York Stock Exchange Inc.
LDOS,SAIC INC,Equity,0.0259,11.11,655650,$7284272,-,Information Technology,B1FWD42,US78390X1019,New York Stock Exchange Inc.
TSO,TESORO CORP.,Equity,0.0259,22.12,329750,$7294070,-,Energy,2884569,US8816091016,New York Stock Exchange Inc.
TGNA,GANNETT CO INC,Equity,0.0261,13.06,562064,$7340556,-,Consumer Discretionary,2360304,US3647301015,New York Stock Exchange Inc.
AVY,AVERY DENNISON CORP,Equity,0.0261,29.11,252429,$7348208,-,Industrials,2066408,US0536111091,New York Stock Exchange Inc.
URBN,URBAN OUTFITTERS INC,Equity,0.0262,27.97,263419,$7367829,-,Consumer Discretionary,2933438,US9170471026,NASDAQ
STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.0264,19.29,384718,$7421210,-,Consumer Staples,2170473,US21036P1084,New York Stock Exchange Inc.
BMS,BEMIS INC,Equity,0.0264,30.36,244536,$7424113,-,Materials,2090173,US0814371052,New York Stock Exchange Inc.
PHM,PULTEGROUP INC,Equity,0.0266,9.36,798707,$7475898,-,Consumer Discretionary,2708841,US7458671010,New York Stock Exchange Inc.
LM,LEGG MASON INC,Equity,0.0267,25.45,294998,$7507699,-,Financials,2510615,US5249011058,New York Stock Exchange Inc.
MOLX,MOLEX INC.,Equity,0.0267,23.07,325721,$7514383,-,Information Technology,2599142,US6085541018,NASDAQ
OI,OWENS ILLINOIS INC,Equity,0.0271,19.54,390004,$7620678,-,Materials,2662862,US6907684038,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0272,67.57,113229,$7650884,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
HCBK,HUDSON CITY BANCORP INC,Equity,0.0276,6.20,1251483,$7759195,-,Financials,2437952,US4436831071,NASDAQ
FLIR,FLIR SYSTEMS INC,Equity,0.0277,21.33,365436,$7794750,-,Information Technology,2344717,US3024451011,NASDAQ
ATI,ALLEGHENY TECHNOLOGIES INC,Equity,0.0289,32.12,253099,$8129540,-,Materials,2526117,US01741R1023,New York Stock Exchange Inc.
NRG,NRG ENERGY INC,Equity,0.0294,15.32,540131,$8274807,-,Utilities,2212922,US6293775085,New York Stock Exchange Inc.
NFLX,NETFLIX INC,Equity,0.0295,63.44,130632,$8287294,-,Consumer Discretionary,2857817,US64110L1061,NASDAQ
ZION,ZIONS BANCORPORATION,Equity,0.0295,19.03,436823,$8312742,-,Financials,2989828,US9897011071,NASDAQ
JBL,JABIL CIRCUIT INC,Equity,0.0297,19.13,437416,$8367768,-,Information Technology,2471789,US4663131039,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0298,60.51,138500,$8380635,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
AMD,ADVANCED MICRO DEVICES INC,Equity,0.0301,6.08,1391836,$8462363,-,Information Technology,2007849,US0079031078,NASDAQ
AIV,APARTMENT INVESTMENT & MANAGEMENT,Equity,0.0301,27.07,312781,$8466982,-,Financials,2057059,US03748R1014,New York Stock Exchange Inc.
APOL,APOLLO EDUCATION GROUP INC CLASS A,Equity,0.0302,31.82,266841,$8490881,-,Consumer Discretionary,2043694,US0376041051,NASDAQ
RDC,ROWAN COMPANIES CLASS A PLC,Equity,0.0313,30.00,293446,$8803380,-,Energy,B840261,GB00B6SLMV12,New York Stock Exchange Inc.
FTR,FRONTIER COMMUNICATIONS CORP,Equity,0.0314,3.74,2360479,$8828191,-,Telecommunication Services,2197933,US35906A1088,NASDAQ
TSS,TOTAL SYSTEM SERVICES INC,Equity,0.0315,23.27,380841,$8862170,-,Information Technology,2897697,US8919061098,New York Stock Exchange Inc.
TE,TECO ENERGY INC,Equity,0.0317,17.40,511941,$8907773,-,Utilities,2880255,US8723751009,New York Stock Exchange Inc.
LSI,LSI CORP,Equity,0.0318,6.65,1344651,$8941929,-,Information Technology,2498993,US5021611026,NASDAQ
FOSL,FOSSIL GROUP INC.,Equity,0.0318,73.16,122393,$8954272,-,Consumer Discretionary,2346627,US3498821004,NASDAQ
JCP,JC PENNEY INC,Equity,0.0320,26.23,343204,$9002241,-,Consumer Discretionary,2680303,US7081601061,New York Stock Exchange Inc.
NBR,NABORS INDUSTRIES LTD,Equity,0.0330,13.55,685237,$9284961,-,Energy,2963372,BMG6359F1032,New York Stock Exchange Inc.
NFX,NEWFIELD EXPLORATION,Equity,0.0335,29.96,314299,$9416398,-,Energy,2635079,US6512901082,New York Stock Exchange Inc.
LUK,LEUCADIA NATIONAL CORP,Equity,0.0339,20.32,469998,$9550359,-,Financials,2513012,US5272881047,New York Stock Exchange Inc.
RHI,ROBERT HALF,Equity,0.0341,28.42,337191,$9582968,-,Industrials,2110703,US7703231032,New York Stock Exchange Inc.
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0341,58.18,164924,$9595278,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
TRIP,TRIPADVISOR INC,Equity,0.0343,42.88,224807,$9639724,-,Consumer Discretionary,B6ZC3N6,US8969452015,NASDAQ
CTAS,CINTAS CORP,Equity,0.0343,36.90,261576,$9652154,-,Industrials,2197137,US1729081059,NASDAQ
HAS,HASBRO INC,Equity,0.0346,35.42,274625,$9727218,-,Consumer Discretionary,2414580,US4180561072,NASDAQ
HRL,HORMEL FOODS CORP,Equity,0.0346,29.91,325680,$9741089,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
CSC,COMPUTER SCIENCES CORP,Equity,0.0348,26.64,367860,$9799790,-,Information Technology,2215200,US2053631048,New York Stock Exchange Inc.
PBCT,PEOPLES UNITED FINANCIAL INC,Equity,0.0352,11.63,852058,$9909435,-,Financials,B1W41J2,US7127041058,NASDAQ
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0357,54.10,185745,$10048805,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
IGT,INTERNATIONAL GAME TECHNOLOGY,Equity,0.0359,14.30,705712,$10091682,-,Consumer Discretionary,2464972,US4599021023,New York Stock Exchange Inc.
CVH,COVENTRY HEALTH CARE INC,Equity,0.0362,30.40,334962,$10182845,-,Health Care,2232696,US2228621049,New York Stock Exchange Inc.
POM,PEPCO HOLDINGS INC,Equity,0.0366,19.06,539964,$10291714,-,Utilities,2971698,US7132911022,New York Stock Exchange Inc.
EXPE,EXPEDIA INC,Equity,0.0367,45.89,225114,$10330481,-,Consumer Discretionary,B748CK2,US30212P3038,NASDAQ
GAS,AGL RESOURCES INC.,Equity,0.0370,37.48,277786,$10411419,-,Utilities,2060961,US0012041069,New York Stock Exchange Inc.
LEN,LENNAR A CORP,Equity,0.0373,27.29,385014,$10507032,-,Consumer Discretionary,2511920,US5260571048,New York Stock Exchange Inc.
HRB,H&R BLOCK INC,Equity,0.0377,15.27,694877,$10610772,-,Consumer Discretionary,2105505,US0936711052,New York Stock Exchange Inc.
VMC,VULCAN MATERIALS,Equity,0.0378,34.65,306694,$10626947,-,Materials,2931205,US9291601097,New York Stock Exchange Inc.
EA,ELECTRONIC ARTS INC,Equity,0.0381,13.62,786267,$10708957,-,Information Technology,2310194,US2855121099,NASDAQ
MAS,MASCO CORP,Equity,0.0382,12.67,847630,$10739472,-,Industrials,2570200,US5745991068,New York Stock Exchange Inc.
HRS,HARRIS CORP,Equity,0.0382,39.78,270058,$10742907,-,Information Technology,2412001,US4138751056,New York Stock Exchange Inc.
SWY,SAFEWAY INC,Equity,0.0385,19.02,568976,$10821924,-,Consumer Staples,2767165,US7865142084,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0385,56.38,191976,$10823607,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
JEC,JACOBS ENGINEERING GROUP INC,Equity,0.0385,35.52,304791,$10826176,-,Industrials,2469052,US4698141078,New York Stock Exchange Inc.
DHI,D R HORTON INC,Equity,0.0390,16.60,661474,$10980468,-,Consumer Discretionary,2250687,US23331A1097,New York Stock Exchange Inc.
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Equity,0.0391,10.39,1058239,$10995103,-,Consumer Discretionary,2466321,US4606901001,New York Stock Exchange Inc.
QEP,QEP RESOURCES INC,Equity,0.0394,26.32,421150,$11084668,-,Energy,B60X657,US74733V1008,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0394,46.66,237650,$11088749,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
XYL,XYLEM INC,Equity,0.0394,25.33,438150,$11098340,-,Industrials,B3P2CN8,US98419M1009,New York Stock Exchange Inc.
MWV,MEADWESTVACO CORP,Equity,0.0396,27.50,405441,$11149628,-,Materials,2840044,US5833341077,New York Stock Exchange Inc.
WHR,WHIRLPOOL CORP,Equity,0.0400,61.88,181754,$11246938,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
PWR,QUANTA SERVICES INC.,Equity,0.0402,22.58,501367,$11320867,-,Industrials,2150204,US74762E1029,New York Stock Exchange Inc.
IRM,IRON MOUNTAIN INC,Equity,0.0409,28.35,405800,$11504430,-,Industrials,2542931,US4628461067,New York Stock Exchange Inc.
HP,HELMERICH & PAYNE INC,Equity,0.0410,45.30,254832,$11543890,-,Energy,2420101,US4234521015,New York Stock Exchange Inc.
SUN,SUNOCO INC.,Equity,0.0418,46.45,253373,$11769176,-,Energy,2859868,US86764P1093,New York Stock Exchange Inc.
HSP,HOSPIRA INC,Equity,0.0434,31.26,390760,$12215158,-,Health Care,B00PWV9,US4410601003,New York Stock Exchange Inc.
AKAM,AKAMAI TECHNOLOGIES INC,Equity,0.0440,29.34,421734,$12373676,-,Information Technology,2507457,US00971T1016,NASDAQ
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.0441,54.77,226459,$12403159,-,Consumer Discretionary,B39QT24,US8110651010,NASDAQ
XRAY,DENTSPLY SIRONA INC,Equity,0.0443,37.00,336880,$12464560,-,Health Care,2364339,US2490301072,NASDAQ
BBY,BEST BUY INC,Equity,0.0445,18.72,669369,$12530588,-,Consumer Discretionary,2094670,US0865161014,New York Stock Exchange Inc.
NWL,NEWELL BRANDS INC,Equity,0.0447,18.40,684133,$12588047,-,Consumer Discretionary,2635701,US6512291062,New York Stock Exchange Inc.
PNW,PINNACLE WEST CORP,Equity,0.0455,49.38,259153,$12796975,-,Utilities,2048804,US7234841010,New York Stock Exchange Inc.
CBG,CBRE GROUP INC,Equity,0.0455,16.45,778393,$12804565,-,Financials,B6WVMH3,US12504L1098,New York Stock Exchange Inc.
EFX,EQUIFAX INC,Equity,0.0456,45.17,284309,$12842238,-,Industrials,2319146,US2944291051,New York Stock Exchange Inc.
SCG,SCANA CORP,Equity,0.0459,46.95,275008,$12911626,-,Utilities,2545844,US80589M1027,New York Stock Exchange Inc.
CFN,CAREFUSION CORP,Equity,0.0459,24.24,533096,$12922247,-,Health Care,B3N2D37,US14170T1016,New York Stock Exchange Inc.
WIN,WINDSTREAM CORP.,Equity,0.0463,9.36,1391677,$13026097,-,Telecommunication Services,B180376,US97381W1045,NASDAQ
FLS,FLOWSERVE CORP,Equity,0.0472,102.78,129228,$13282054,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
TSN,TYSON FOODS INC CLASS A,Equity,0.0476,19.37,691494,$13394239,-,Consumer Staples,2909730,US9024941034,New York Stock Exchange Inc.
HBAN,HUNTINGTON BANCSHARES INC,Equity,0.0477,6.54,2050326,$13409132,-,Financials,2445966,US4461501045,NASDAQ
CPB,CAMPBELL SOUP,Equity,0.0477,31.70,423362,$13420575,-,Consumer Staples,2162845,US1344291091,New York Stock Exchange Inc.
MU,MICRON TECHNOLOGY INC,Equity,0.0484,5.84,2331763,$13617496,-,Information Technology,2588184,US5951121038,NASDAQ
UUM,UNUM GROUP,Equity,0.0489,19.95,689374,$13753011,-,Financials,5925777,US91529Y1064,Deutsche Boerse Ag
CINF,CINCINNATI FINANCIAL CORP,Equity,0.0494,36.08,384953,$13889104,-,Financials,2196888,US1720621010,NASDAQ
JOY,JOY GLOBAL INC,Equity,0.0496,55.86,249707,$13948633,-,Industrials,2781905,US4811651086,New York Stock Exchange Inc.
PCL,PLUM CREEK TIMBER COMPANY REIT INC,Equity,0.0497,36.50,382828,$13973222,-,Financials,2692397,US7292511083,-
DNR,DENBURY RESOURCES INC,Equity,0.0497,15.12,925643,$13995722,-,Energy,2418474,US2479162081,New York Stock Exchange Inc.
MCHP,MICROCHIP TECHNOLOGY INC,Equity,0.0502,31.02,455699,$14135783,-,Information Technology,2592174,US5950171042,NASDAQ
ARG,AIRGAS INC,Equity,0.0503,86.81,162984,$14148641,-,Materials,2011561,US0093631028,New York Stock Exchange Inc.
LNC,LINCOLN NATIONAL CORP,Equity,0.0505,20.67,687189,$14204197,-,Financials,2516378,US5341871094,New York Stock Exchange Inc.
CMS,CMS ENERGY CORP,Equity,0.0505,23.30,610292,$14219804,-,Utilities,2219224,US1258961002,New York Stock Exchange Inc.
CMA,COMERICA INC,Equity,0.0507,30.42,468792,$14260653,-,Financials,2212870,US2003401070,New York Stock Exchange Inc.
TAP,MOLSON COORS BREWING CLASS B,Equity,0.0509,38.45,372673,$14329277,-,Consumer Staples,B067BM3,US60871R2094,New York Stock Exchange Inc.
VRSN,VERISIGN INC,Equity,0.0514,38.23,378415,$14466805,-,Information Technology,2142922,US92343E1029,NASDAQ
BLL,BALL CORP,Equity,0.0526,39.97,370212,$14797374,-,Materials,2073022,US0584981064,New York Stock Exchange Inc.
NYX,NYSE EURONEXT,Equity,0.0526,24.31,609361,$14813566,-,Financials,B1VJYW2,US6294911010,New York Stock Exchange Inc.
BTU,PEABODY ENERGY CORP,Equity,0.0533,23.36,642571,$15010459,-,Energy,2753454,US7045491047,New York Stock Exchange Inc.
KMX,CARMAX INC,Equity,0.0536,28.21,534554,$15079768,-,Consumer Discretionary,2983563,US1431301027,New York Stock Exchange Inc.
CNX,CONSOL ENERGY INC,Equity,0.0537,28.08,538565,$15122905,-,Energy,2413758,US20854P1093,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0537,46.56,324808,$15123060,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
PLL,PALL CORP,Equity,0.0542,55.66,273774,$15238261,-,Industrials,2668804,US6964293079,New York Stock Exchange Inc.
XL,XL GROUP PLC,Equity,0.0543,20.42,748681,$15288066,-,Financials,B5LRLL2,IE00B5LRLL25,New York Stock Exchange Inc.
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.0556,58.66,266598,$15638639,-,Health Care,2927516,US92220P1057,New York Stock Exchange Inc.
TXT,TEXTRON INC,Equity,0.0557,23.63,663291,$15673566,-,Industrials,2885937,US8832031012,New York Stock Exchange Inc.
LLTC,LINEAR TECHNOLOGY CORP,Equity,0.0557,29.02,540191,$15676343,-,Information Technology,2516839,US5356781063,NASDAQ
DRI,DARDEN RESTAURANTS INC,Equity,0.0560,51.73,304703,$15762286,-,Consumer Discretionary,2289874,US2371941053,New York Stock Exchange Inc.
LLL,L-3 COMMUNICATIONS HOLDINGS INC,Equity,0.0569,68.19,234791,$16010398,-,Industrials,2247366,US5024241045,New York Stock Exchange Inc.
CLF,CLIFFS NATURAL RESOURCES INC.,Equity,0.0570,47.78,335434,$16027037,-,Materials,2202707,US18683K1016,New York Stock Exchange Inc.
COG,CABOT OIL & GAS CORP,Equity,0.0576,32.54,497792,$16198152,-,Energy,2162340,US1270971039,New York Stock Exchange Inc.
EQT,EQT CORP,Equity,0.0585,46.38,354676,$16449873,-,Energy,2319414,US26884L1098,New York Stock Exchange Inc.
BMC,BMC SOFTWARE INC.,Equity,0.0586,42.32,389479,$16482751,-,Information Technology,2068921,US0559211000,NASDAQ
LUV,SOUTHWEST AIRLINES,Equity,0.0588,9.03,1833148,$16553326,-,Industrials,2831543,US8447411088,New York Stock Exchange Inc.
TIF,TIFFANY,Equity,0.0590,55.39,299784,$16605036,-,Consumer Discretionary,2892090,US8865471085,New York Stock Exchange Inc.
WAT,WATER CORP CORP,Equity,0.0596,79.78,210163,$16766804,-,Health Care,2937689,US9418481035,New York Stock Exchange Inc.
SLM,SLM CORP,Equity,0.0597,13.97,1201942,$16791130,-,Financials,2101967,US78442P1066,NASDAQ
NI,NISOURCE INC,Equity,0.0597,25.09,669267,$16791909,-,Utilities,2645409,US65473P1057,New York Stock Exchange Inc.
KEY,KEYCORP ORD,Equity,0.0599,7.50,2248671,$16865033,-,Financials,5700606,US4932671088,Boerse Berlin
FMC,FMC CORP,Equity,0.0600,50.97,331196,$16881060,-,Materials,2328603,US3024913036,New York Stock Exchange Inc.
AVP,AVON PRODUCTS INC,Equity,0.0601,16.55,1021498,$16905792,-,Consumer Staples,2066721,US0543031027,New York Stock Exchange Inc.
MCO,MOODYS CORP,Equity,0.0602,36.59,462905,$16937694,-,Financials,2252058,US6153691059,New York Stock Exchange Inc.
ADSK,AUTODESK INC,Equity,0.0607,32.02,533440,$17080749,-,Information Technology,2065159,US0527691069,NASDAQ
LIFE,LIFE TECHNOLOGIES CORP,Equity,0.0612,40.91,420757,$17213169,-,Health Care,2397186,US53217V1098,NASDAQ
WYN,WYNDHAM WORLDWIDE CORP,Equity,0.0613,49.80,346164,$17238967,-,Consumer Discretionary,B198391,US98310W1080,New York Stock Exchange Inc.
KIM,KIMCO REALTY REIT CORP,Equity,0.0616,17.95,965339,$17327835,-,Financials,2491594,US49446R1095,New York Stock Exchange Inc.
WDC,WESTERN DIGITAL CORP,Equity,0.0616,31.39,552551,$17344576,-,Information Technology,2954699,US9581021055,NASDAQ
PFG,PRINCIPAL FINANCIAL GROUP INC,Equity,0.0621,24.56,711630,$17477633,-,Financials,2803014,US74251V1026,New York Stock Exchange Inc.
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.0621,16.82,1039606,$17486173,-,Financials,2476193,US4165151048,New York Stock Exchange Inc.
SRCL,STERICYCLE INC,Equity,0.0623,87.26,201045,$17543187,-,Industrials,2860826,US8589121081,NASDAQ
COL,ROCKWELL COLLINS INC,Equity,0.0628,50.37,350810,$17670300,-,Industrials,2767228,US7743411016,New York Stock Exchange Inc.
MKC,MCCORMICK & CO NON-VOTING INC,Equity,0.0632,56.36,315515,$17782425,-,Consumer Staples,2550161,US5797802064,New York Stock Exchange Inc.
JWN,NORDSTROM INC,Equity,0.0635,47.37,377350,$17875070,-,Consumer Discretionary,2641827,US6556641008,New York Stock Exchange Inc.
NVDA,NVIDIA CORP,Equity,0.0637,12.43,1441634,$17919511,-,Information Technology,2379504,US67066G1040,NASDAQ
DVA,DAVITA INC,Equity,0.0639,81.25,221126,$17966488,-,Health Care,2898087,US23918K1088,New York Stock Exchange Inc.
KLAC,KLA TENCOR CORP,Equity,0.0641,45.83,393600,$18038688,-,Information Technology,2480138,US4824801009,NASDAQ
S,SPRINT NEXTEL CORP,Equity,0.0646,2.57,7073708,$18179430,-,Telecommunication Services,2922447,US8520611000,New York Stock Exchange Inc.
FIS,FIDELITY NATIONAL INFORMATION SERV,Equity,0.0648,32.78,556262,$18234268,-,Information Technology,2769796,US31620M1062,New York Stock Exchange Inc.
AES,AES CORP,Equity,0.0652,12.09,1518359,$18356960,-,Utilities,2002479,US00130H1059,New York Stock Exchange Inc.
AEE,AMEREN CORP,Equity,0.0661,32.31,575475,$18593597,-,Utilities,2050832,US0236081024,New York Stock Exchange Inc.
NE,NOBLE CORP.,Equity,0.0662,31.27,595566,$18623349,-,Energy,B65Z9D7,CH0033347318,New York Stock Exchange Inc.
FLR,FLUOR CORP,Equity,0.0665,46.88,399180,$18713558,-,Industrials,2696838,US3434121022,New York Stock Exchange Inc.
SNDK,SANDISK CORP,Equity,0.0665,32.70,572504,$18720881,-,Information Technology,2765802,US80004C1018,NASDAQ
FDO,FAMILY DOLLAR STORES INC,Equity,0.0672,67.75,279121,$18910448,-,Consumer Discretionary,2331225,US3070001090,New York Stock Exchange Inc.
LH,LABORATORY CORPORATION OF AMERICA,Equity,0.0679,83.28,229460,$19109429,-,Health Care,2586122,US50540R4092,New York Stock Exchange Inc.
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Equity,0.0681,38.25,500891,$19159081,-,Industrials,2325507,US3021301094,NASDAQ
BCR,C R BARD INC,Equity,0.0685,97.19,198379,$19280455,-,Health Care,2077905,US0673831097,New York Stock Exchange Inc.
WYNN,WYNN RESORTS LTD,Equity,0.0687,103.04,187575,$19327728,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
FFIV,F5 NETWORKS INC,Equity,0.0688,103.48,187048,$19355727,-,Information Technology,2427599,US3156161024,NASDAQ
BWA,BORGWARNER INC,Equity,0.0692,71.75,271278,$19464197,-,Consumer Discretionary,2111955,US0997241064,New York Stock Exchange Inc.
CCE,COCA-COLA ENTERPRISES INC,Equity,0.0693,27.36,712232,$19486668,-,Consumer Staples,B42BPG9,US19122T1097,New York Stock Exchange Inc.
RSG,REPUBLIC SERVICES INC,Equity,0.0696,26.36,742887,$19582501,-,Industrials,2262530,US7607591002,New York Stock Exchange Inc.
