Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL*,APPLE INC,Equity,3.1862,455.31,2571050,$1170624776,-,Information Technology,B011001,US0378331005,Bolsa Mexicana De Valores (Mexican Stock Exchange)
XOM,EXXON MOBIL CORP,Equity,3.0518,89.97,12462345,$1121237180,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
GEC,GENERAL ELECTRIC CO.,Equity,1.7381,22.28,28662073,$638590986,-,Industrials,5254471,US3696041033,Deutsche Boerse Ag
CVX,CHEVRON CORP,Equity,1.6766,115.15,5349436,$615987555,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.6047,203.07,2903201,$589553027,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,1.5479,27.47,20703054,$568712893,-,Information Technology,2588173,US5949181045,NASDAQ
PG,PROCTER & GAMBLE,Equity,1.5289,75.16,7473455,$561704878,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.5239,73.92,7574193,$559884347,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,1.4963,755.69,727454,$549729713,-,Information Technology,B84V7F8,US38259P5089,Spot Regulated Market - Bvb
PFE,PFIZER INC,Equity,1.4943,27.28,20124763,$549003535,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.4702,34.79,15525738,$540140425,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE,Equity,1.3305,47.05,10389912,$488845360,-,Financials,0190031,US46625H1005,London Stock Exchange
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.3153,96.93,4985617,$483255856,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
WFC*,WELLS FARGO CO,Equity,1.2686,34.83,13381313,$466071132,-,Financials,B045BZ2,US9497461015,Bolsa Mexicana De Valores (Mexican Stock Exchange)
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,1.0957,88.16,4566128,$402549844,-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,1.0686,37.24,10542789,$392613462,-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,0.9930,35.51,10274391,$364843624,-,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.9781,43.25,8309182,$359372122,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,0.9259,43.61,7800256,$340169164,-,Telecommunication Services,2090571,US92343V1044,New York Stock Exchange Inc.
C,CITIGROUP INC,Equity,0.9198,42.16,8015162,$337919230,-,Financials,2297907,US1729674242,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,0.9076,11.32,29458539,$333470661,-,Financials,BHZL9B0,US0605051046,Swiss Exchange
WMT,WALMART STORES INC,Equity,0.8704,69.95,4571693,$319789925,-,Consumer Staples,2961280,US9311421039,Bolsa De Valores De Lima
PEP,PEPSICO INC,Equity,0.8383,72.85,4227974,$308007906,-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
QCI,QUALCOMM,Equity,0.8370,66.03,4657425,$307529773,-,Information Technology,5382468,US7475251036,Deutsche Boerse Ag
CSCO,CISCO SYSTEMS INC,Equity,0.8124,20.57,14510922,$298489666,-,Information Technology,2198163,US17275R1023,NASDAQ
INCO,INTEL CORPORATION CORP,Equity,0.7789,21.04,13600739,$286159549,-,Information Technology,5923652,US4581401001,Nyse Euronext - Euronext Amsterdam
SLBA,SCHLUMBERGER LTD.,Equity,0.7708,78.05,3628487,$283203410,-,Energy,4779232,AN8068571086,Nyse Euronext - Euronext Amsterdam
CMCSA,COMCAST A CORP,Equity,0.7528,38.08,7263066,$276577553,-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
HD,HOME DEPOT INC,Equity,0.7444,66.92,4086778,$273487184,-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,0.7157,265.50,990416,$262955448,-,Consumer Discretionary,2000019,US0231351067,NASDAQ
MCD,MCDONALDS CORP,Equity,0.7117,95.29,2744116,$261486814,-,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.7104,53.88,4843843,$260986261,-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
VISA,VISA INC,Equity,0.6124,157.91,1424890,$225004380,-,Information Technology,B73HHS3,US92826C8394,Spot Regulated Market - Bvb
UTX,UNITED TECHNOLOGIES CORP,Equity,0.5493,87.57,2304614,$201815048,-,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.5320,88.27,2214394,$195464558,-,Energy,2655408,US6745991058,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.5238,58.00,3317827,$192433966,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.5074,33.68,5535112,$186422572,-,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.4879,85.46,2097379,$179242009,-,Health Care,2023607,US0311621009,NASDAQ
GS,GOLDMAN SACHS GROUP INC,Equity,0.4860,147.86,1207497,$178540506,-,Financials,2407966,US38141G1040,New York Stock Exchange Inc.
EBAY,EBAY INC,Equity,0.4845,55.93,3182983,$178024239,-,Information Technology,2293819,US2786421030,NASDAQ
