Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL*,APPLE INC,Equity,4.8455,667.26,2288995,$1527354804,-,Information Technology,B011001,US0378331005,Bolsa Mexicana De Valores (Mexican Stock Exchange)
XOM,EXXON MOBIL CORP,Equity,3.2701,91.45,11271410,$1030770445,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
GEC,GENERAL ELECTRIC CO.,Equity,1.8576,22.71,25783120,$585534655,-,Industrials,5254471,US3696041033,Deutsche Boerse Ag
CVX,CHEVRON CORP,Equity,1.7717,116.56,4791235,$558466352,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,1.7406,29.78,18423887,$548663355,-,Information Technology,2588173,US5949181045,NASDAQ
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.7263,207.45,2623053,$544152345,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.6848,37.70,14087014,$531080428,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,1.5482,754.50,646821,$488026445,-,Information Technology,B84V7F8,US38259P5089,Spot Regulated Market - Bvb
PG,PROCTER & GAMBLE,Equity,1.4799,69.36,6725525,$466482414,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.4718,68.91,6732282,$463921553,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.4379,24.85,18239345,$453247723,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
WFC*,WELLS FARGO CO,Equity,1.3140,34.53,11995385,$414200644,-,Financials,B045BZ2,US9497461015,Bolsa Mexicana De Valores (Mexican Stock Exchange)
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.2530,88.20,4477958,$394955896,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE,Equity,1.1912,40.48,9275981,$375491711,-,Financials,0190031,US46625H1005,London Stock Exchange
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,1.1745,89.94,4116283,$370218493,-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,1.1376,37.93,9453924,$358587337,-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,1.0641,45.10,7436995,$335408475,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.0057,45.57,6956534,$317009254,-,Telecommunication Services,2090571,US92343V1044,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.9609,73.80,4104036,$302877857,-,Consumer Staples,2961280,US9311421039,Bolsa De Valores De Lima
ORCL,ORACLE CORP,Equity,0.9290,31.49,9299426,$292838925,-,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
INCO,INTEL CORPORATION CORP,Equity,0.8790,22.68,12216577,$277071966,-,Information Technology,5923652,US4581401001,Nyse Euronext - Euronext Amsterdam
PEP,PEPSICO INC,Equity,0.8532,70.77,3800181,$268938809,-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
ABT,ABBOTT LABORATORIES,Equity,0.8335,68.56,3832071,$262726788,-,Health Care,2002305,US0028241000,New York Stock Exchange Inc.
QCI,QUALCOMM,Equity,0.8246,62.49,4159325,$259916219,-,Information Technology,5382468,US7475251036,Deutsche Boerse Ag
CSCO,CISCO SYSTEMS INC,Equity,0.7823,19.09,12917519,$246595438,-,Information Technology,2198163,US17275R1023,NASDAQ
SLBA,SCHLUMBERGER LTD.,Equity,0.7436,72.33,3240381,$234376758,-,Energy,4779232,AN8068571086,Nyse Euronext - Euronext Amsterdam
C,CITIGROUP INC,Equity,0.7433,32.72,7160658,$234296730,-,Financials,2297907,US1729674242,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.7415,35.77,6533957,$233719642,-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
BAC,BANK OF AMERICA CORP,Equity,0.7372,8.83,26315672,$232367384,-,Financials,BHZL9B0,US0605051046,Swiss Exchange
DIS,WALT DISNEY,Equity,0.7267,52.28,4381356,$229057292,-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.7167,91.75,2462429,$225927861,-,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,0.7125,254.32,883123,$224595841,-,Consumer Discretionary,2000019,US0231351067,NASDAQ
HD,HOME DEPOT INC,Equity,0.7050,60.37,3680938,$222218227,-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
-,BLACKROCK FDS III,Cash,0.6360,1.00,200463980,$200463980,-,S-T Securities,-,-,-
KFT,KRAFT FOODS INC A,Equity,0.5685,41.35,4333433,$179187455,-,-,2764296,US50075N1046,NASDAQ
VISA,VISA INC,Equity,0.5437,134.28,1276286,$171379684,-,Information Technology,B73HHS3,US92826C8394,Spot Regulated Market - Bvb
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.5400,86.06,1977784,$170208091,-,Energy,2655408,US6745991058,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.5380,57.18,2965716,$169579641,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.5258,33.39,4963895,$165744454,-,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.5088,78.29,2048349,$160365243,-,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.5036,34.30,4628015,$158740915,-,Financials,2736035,US9029733048,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.5035,84.32,1882115,$158699937,-,Health Care,2023607,US0311621009,NASDAQ
CVS,CVS HEALTH CORP,Equity,0.4772,48.42,3106617,$150422395,-,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.4554,92.42,1553056,$143533436,-,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
EMC,EMC CORP,Equity,0.4434,27.27,5124751,$139751960,-,Information Technology,2295172,US2686481027,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.4433,55.41,2521709,$139727896,-,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.4390,33.75,4099883,$138371051,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.4355,118.70,1156475,$137273583,-,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
CAT,CATERPILLAR INC.,Equity,0.4354,86.04,1595190,$137250148,-,Industrials,4516310,US1491231015,Swiss Exchange
EBAY,EBAY INC,Equity,0.4349,48.41,2832065,$137100267,-,Information Technology,2293819,US2786421030,NASDAQ
AEC1,AMERICAN EXPRESS ORD,Equity,0.4344,56.86,2408327,$136937473,-,Financials,4028440,US0258161092,Boerse Berlin
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.3985,71.57,1755285,$125625747,-,Industrials,2517382,US9113121068,New York Stock Exchange Inc.
GS,GOLDMAN SACHS GROUP INC,Equity,0.3969,113.68,1100419,$125095632,-,Financials,2407966,US38141G1040,New York Stock Exchange Inc.
4XS,EXPRESS SCRIPTS HOLDING CO,Equity,0.3936,62.67,1979709,$124068363,-,Health Care,B7WDD51,US30219G1085,Deutsche Boerse Ag
