Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,4.0234,128.46,22042859,$2831625667,2831625667.14,Information Technology,2046251,US0378331005,NASDAQ
XOM,EXXON MOBIL CORP,Equity,2.0022,88.54,15915342,$1409144381,1409144380.68,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,1.9302,43.85,30980527,$1358496109,1358496108.95,Information Technology,2588173,US5949181045,NASDAQ
JNJ,JOHNSON & JOHNSON,Equity,1.5323,102.51,10520372,$1078443334,1078443333.72,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.4355,147.41,6853761,$1010312909,1010312909.01,Financials,2073390,US0846707026,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.3938,25.99,37743195,$980945638,980945638.05,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.3813,54.79,17742734,$972124396,972124395.86,Financials,2649100,US9497461015,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.2284,85.13,10155822,$864565127,864565126.86,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.2233,61.28,14049853,$860974992,860974991.84,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.1548,34.32,23680732,$812722722,812722722.24,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.0958,49.45,15596538,$771248804,771248804.10,Telecommunications,2090571,US92343V1044,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.0770,106.68,7105095,$757971535,757971534.60,Energy,2838555,US1667641005,New York Stock Exchange Inc.
T,AT&T INC,Equity,0.9573,34.56,19495068,$673749550,673749550.08,Telecommunications,2831811,US00206R1023,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.9115,43.30,14816193,$641541157,641541156.90,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.8912,58.54,10714845,$627247026,627247026.30,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,0.8879,15.81,39525538,$624898756,624898755.78,Financials,2295677,US0605051046,New York Stock Exchange Inc.
