Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.2792,633.00,2943144,$1863010152,-,Information Technology,2046251,US0378331005,NASDAQ
XOM,EXXON MOBIL CORP,Equity,2.5229,100.53,14257897,$1433346385,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.3614,122.79,6299100,$773466489,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,1.7960,40.94,24922980,$1020346801,-,Information Technology,2588173,US5949181045,NASDAQ
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.3418,128.34,5939590,$762286981,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.6669,101.46,9333860,$947013436,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.2221,55.57,12494348,$694310918,-,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.5610,26.79,33103883,$886853026,-,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.2015,49.96,13663453,$682626112,-,Telecommunication Services,2090571,US92343V1044,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.4121,50.78,15798735,$802259763,-,Financials,2649100,US9497461015,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.9881,57.86,9702375,$561379418,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,0.9371,571.65,931365,$532414802,-,Information Technology,B020QX2,US38259P5089,NASDAQ
BAC,BANK OF AMERICA CORP,Equity,0.9292,15.14,34868781,$527913344,-,Financials,2295677,US0605051046,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.2722,80.79,8946132,$722758004,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.9002,40.91,12501710,$511444956,-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.8151,88.54,5230172,$463079429,-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.7950,84.01,5376057,$451642549,-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.0984,29.63,21060114,$624011178,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.7255,81.21,5075344,$412168686,-,Health Care,2369174,US3755581036,NASDAQ
T,AT&T INC,Equity,1.0726,35.47,17179684,$609363391,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.7213,76.77,5338066,$409803327,-,Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.0481,184.36,3229712,$595429704,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.6561,80.23,4646287,$372771606,-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,0.6280,63.30,5636417,$356785196,-,Information Technology,B7TL820,US30303M1027,NASDAQ
CVS,CVS HEALTH CORP,Equity,0.5378,78.32,3901235,$305544725,-,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
BA,BOEING,Equity,0.5372,135.25,2256556,$305199199,-,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
GOOG,GOOGLE INC CLASS C,Equity,0.9197,560.98,931365,$522477138,-,Information Technology,BKM4JZ7,US38259P7069,NASDAQ
AMGN,AMGEN INC,Equity,0.5086,115.99,2491053,$288937237,-,Health Care,2023607,US0311621009,NASDAQ
AXP,AMERICAN EXPRESS,Equity,0.4856,91.50,3014894,$275862801,-,Financials,2026082,US0258161092,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,0.8451,42.02,11425910,$480116738,-,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.4810,41.56,6575095,$273260948,-,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
C,CITIGROUP INC,Equity,0.8389,47.57,10018534,$476581662,-,Financials,2297907,US1729674242,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.4749,49.74,5424268,$269803090,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.4574,79.63,3263570,$259878079,-,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
HON,HONEYWELL INTERNATIONAL INC,Equity,0.4242,93.15,2586942,$240973647,-,Industrials,2020459,US4385161066,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.7902,52.20,8600057,$448922975,-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
GS,GOLDMAN SACHS GROUP INC,Equity,0.3907,159.81,1389091,$221990633,-,Financials,2407966,US38141G1040,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.7901,80.45,5579606,$448879303,-,Information Technology,2714923,US7475251036,NASDAQ
DD,E I DU PONT DE NEMOURS,Equity,0.3731,69.31,3058250,$211967308,-,Materials,2018175,US2635341090,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.7899,104.04,4313436,$448769881,-,Energy,2779201,AN8068571086,New York Stock Exchange Inc.
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Equity,0.3716,37.62,5611275,$211096166,-,-,B8CKK03,US6092071058,NASDAQ
INTC,INTEL CORPORATION CORP,Equity,0.7889,27.32,16404642,$448174819,-,Information Technology,2463247,US4581401001,NASDAQ
MON,MONSANTO,Equity,0.3714,121.85,1731450,$210977183,-,Materials,2654320,US61166W1018,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.7810,88.33,5023280,$443706322,-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
