Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.1711,96.69,21550214,$2083690192,2083690191.66,Information Technology,2046251,US0378331005,NASDAQ
MSFT,MICROSOFT CORP,Equity,2.3908,50.88,30875583,$1570949663,1570949663.04,Information Technology,2588173,US5949181045,NASDAQ
XOM,EXXON MOBIL CORP,Equity,1.9628,80.15,16090981,$1289692127,1289692127.15,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.7125,105.21,10694940,$1125214637,1125214637.40,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.6178,29.14,36480057,$1063028861,1063028860.98,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.4786,134.17,7241394,$971577833,971577832.98,Financials,2073390,US0846707026,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,1.4280,106.92,8775993,$938329172,938329171.56,Information Technology,B7TL820,US30303M1027,NASDAQ
T,AT&T INC,Equity,1.3372,36.95,23779180,$878640701,878640701.00,Telecommunications,2831811,US00206R1023,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.2850,80.29,10515780,$844311976,844311976.20,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.2829,46.92,17966253,$842976591,842976590.76,Financials,2649100,US9497461015,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,1.2493,552.52,1485749,$820906037,820906037.48,Consumer Discretionary,2000019,US0231351067,NASDAQ
GOOGL,ALPHABET INC CLASS A,Equity,1.2291,717.22,1126044,$807621278,807621277.68,Information Technology,BYVY8G0,US02079K3059,NASDAQ
GOOG,ALPHABET INC CLASS C,Equity,1.2196,697.77,1148506,$801393032,801393031.62,Information Technology,BYY88Y7,US02079K1079,NASDAQ
JPM,JPMORGAN CHASE & CO,Equity,1.2191,56.30,14228572,$801068604,801068603.60,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.2142,50.73,15727290,$797845422,797845421.70,Telecommunications,2090571,US92343V1044,New York Stock Exchange Inc.
