Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.7108,110.30,21463830,$2367460449,2367460449.00,Information Technology,2046251,US0378331005,NASDAQ
MSFT,MICROSOFT CORP,Equity,2.0883,44.26,30102748,$1332347626,1332347626.48,Information Technology,2588173,US5949181045,NASDAQ
XOM,EXXON MOBIL CORP,Equity,1.8288,74.35,15692974,$1166772617,1166772616.90,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.5250,93.35,10422366,$972927866,972927866.10,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.5022,25.22,38000963,$958384287,958384286.86,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.4412,130.40,7051120,$919466048,919466048.00,Financials,2073390,US0846707026,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.4151,51.35,17582069,$902839243,902839243.15,Financials,2649100,US9497461015,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.3302,60.97,13918790,$848628626,848628626.30,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,1.1985,89.90,8505206,$764618019,764618019.40,Information Technology,B7TL820,US30303M1027,NASDAQ
T,AT&T INC,Equity,1.1823,32.58,23151204,$754266226,754266226.32,Telecommunications,2831811,US00206R1023,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,1.1582,511.89,1443499,$738912703,738912703.11,Consumer Discretionary,2000019,US0231351067,NASDAQ
PG,PROCTER & GAMBLE,Equity,1.1512,71.94,10209573,$734476682,734476681.62,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.1428,31.41,23212720,$729111535,729111535.20,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,1.0917,638.37,1091082,$696514016,696514016.34,Information Technology,B020QX2,US38259P5089,NASDAQ
GOOG,GOOGLE INC CLASS C,Equity,1.0617,608.42,1113249,$677322957,677322956.58,Information Technology,BKM4JZ7,US38259P7069,NASDAQ
VZ,VERIZON COMMUNICATIONS INC,Equity,1.0436,43.51,15302517,$665812515,665812514.67,Telecommunications,2090571,US92343V1044,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,0.9622,15.58,39401704,$613878548,613878548.32,Financials,2295677,US0605051046,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.9362,102.20,5844561,$597314134,597314134.20,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.9266,40.12,14735376,$591183285,591183285.12,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
C,CITIGROUP INC,Equity,0.8809,49.61,11328517,$562007728,562007728.37,Financials,2297907,US1729674242,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,0.8757,78.88,7082509,$558668310,558668309.92,Energy,2838555,US1667641005,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.8749,115.49,4833119,$558176913,558176913.31,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.8501,98.19,5523811,$542383002,542383002.09,Health Care,2369174,US3755581036,NASDAQ
INTC,INTEL CORPORATION CORP,Equity,0.8453,30.14,17893224,$539301771,539301771.36,Information Technology,2463247,US4581401001,NASDAQ
MRK,MERCK & CO INC,Equity,0.8207,49.39,10601314,$523598898,523598898.46,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.8172,94.30,5529049,$521389321,521389320.70,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
V,VISA INC CLASS A,Equity,0.8019,69.66,7344678,$511630269,511630269.48,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,0.7876,26.25,19142422,$502488578,502488577.50,Information Technology,2198163,US17275R1023,NASDAQ
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.7707,144.97,3391856,$491717364,491717364.32,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.7250,79.33,5830869,$462562838,462562837.77,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.7096,56.88,7959700,$452747736,452747736.00,Consumer Discretionary,2044545,US20030N1019,NASDAQ
ORCL,ORACLE CORP,Equity,0.6930,36.12,12240212,$442116457,442116457.44,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.6526,116.01,3589042,$416364762,416364762.42,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.6344,96.48,4194749,$404709384,404709383.52,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
AGN,ALLERGAN,Equity,0.6312,271.81,1481586,$402709891,402709890.66,Health Care,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
BLKFDS,BLK CSH FND TREASURY SL AGENCY,Money Market,0.6294,1.00,401550687,$401550687,401550686.76,Cash and/or Derivatives,-,US0669224778,-
MO,ALTRIA GROUP INC,Equity,0.6293,54.40,7379735,$401457584,401457584.00,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.6187,138.32,2853920,$394754214,394754214.40,Health Care,2023607,US0311621009,NASDAQ
WMT,WALMART STORES INC,Equity,0.6037,64.84,5939617,$385124766,385124766.28,Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.5824,59.20,6276201,$371551099,371551099.20,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.5585,66.94,5322778,$356306759,356306759.32,Health Care,BTN1Y11,IE00BTN1Y115,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.5475,98.53,3544843,$349273381,349273380.79,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.5313,54.41,6230221,$338986325,338986324.61,Health Care,B92SR70,US00287Y1091,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.5306,90.12,3756318,$338519378,338519378.16,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.5225,141.77,2351439,$333363507,333363507.03,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.5149,68.97,4762970,$328502041,328502040.90,Energy,2779201,AN8068571086,New York Stock Exchange Inc.
CELG,CELGENE CORP,Equity,0.5045,108.17,2975483,$321857996,321857996.11,Health Care,2182348,US1510201049,NASDAQ
QCOM,QUALCOMM INC,Equity,0.4980,53.73,5913789,$317747883,317747882.97,Information Technology,2714923,US7475251036,NASDAQ
SBUX,STARBUCKS CORP,Equity,0.4977,56.84,5586310,$317525860,317525860.40,Consumer Discretionary,2842255,US8552441094,NASDAQ
BA,BOEING,Equity,0.4934,130.95,2404062,$314811919,314811918.90,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
NKE,NIKE INC CLASS B,Equity,0.4918,122.97,2551514,$313759677,313759676.58,Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
LLY,ELI LILLY,Equity,0.4816,83.69,3671707,$307285159,307285158.83,Health Care,2516152,US5324571083,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.4526,88.41,3265896,$288737865,288737865.36,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
HON,HONEYWELL INTERNATIONAL INC,Equity,0.4367,94.69,2942458,$278621348,278621348.02,Industrials,2020459,US4385161066,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.4348,88.99,3117446,$277421520,277421519.54,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
