Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,2.8608,536.74,2873578,$1542364256,-,Information Technology,2046251,US0378331005,NASDAQ
XOM,EXXON MOBIL CORP,Equity,2.5222,97.68,13921101,$1359813146,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,1.8799,1114.51,909394,$1013528707,-,Information Technology,B020QX2,US38259P5089,NASDAQ
MSFT,MICROSOFT CORP,Equity,1.8501,40.99,24334500,$997471155,-,Information Technology,2588173,US5949181045,NASDAQ
JNJ,JOHNSON & JOHNSON,Equity,1.6604,98.23,9113475,$895216649,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.5521,25.89,32322286,$836823985,-,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.4231,49.74,15425705,$767274567,-,Financials,2649100,US9497461015,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.3737,60.71,12199464,$740629459,-,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.3565,118.91,6150375,$731341091,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.3443,124.97,5799398,$724750768,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.3058,80.60,8734951,$704037051,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.2251,32.12,20562943,$660481729,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.1771,47.57,13340918,$634627469,-,Telecommunication Services,2090571,US92343V1044,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.1259,192.49,3153450,$607007591,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.0911,35.07,16774161,$588269826,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,1.0861,17.20,34045877,$585589084,-,Financials,2295677,US0605051046,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.9975,56.77,9473406,$537805259,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.8753,38.66,12206721,$471911834,-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
C,CITIGROUP INC,Equity,0.8636,47.60,9782155,$465630578,-,Financials,2297907,US1729674242,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,0.8465,40.91,11156272,$456403088,-,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.7969,78.86,5447911,$429622261,-,Information Technology,2714923,US7475251036,NASDAQ
DIS,WALT DISNEY,Equity,0.7796,80.07,5249266,$420308729,-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.7791,50.02,8397160,$420025943,-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.7755,81.87,5106804,$418094043,-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
INCO,INTEL CORPORATION CORP,Equity,0.7668,25.81,16017591,$413414024,-,Information Technology,5923652,US4581401001,Nyse Euronext - Euronext Amsterdam
SLB,SCHLUMBERGER NV,Equity,0.7616,97.50,4211644,$410635290,-,Energy,2779201,AN8068571086,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.7596,83.50,4904735,$409545373,-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,0.7480,336.52,1198438,$403298356,-,Consumer Discretionary,2000019,US0231351067,NASDAQ
WMT,WALMART STORES INC,Equity,0.7389,76.43,5212124,$398362637,-,Consumer Staples,2961280,US9311421039,Bolsa De Valores De Lima
CSCO,CISCO SYSTEMS INC,Equity,0.6898,22.41,16595169,$371897737,-,Information Technology,2198163,US17275R1023,NASDAQ
HD,HOME DEPOT INC,Equity,0.6658,79.13,4536675,$358987093,-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
V,VISA INC CLASS A,Equity,0.6538,215.86,1632996,$352498517,-,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.6513,70.86,4955603,$351154029,-,Health Care,2369174,US3755581036,NASDAQ
FB,FACEBOOK CLASS A INC,Equity,0.6149,60.24,5503494,$331530479,-,Information Technology,B7TL820,US30303M1027,NASDAQ
UTX,UNITED TECHNOLOGIES CORP,Equity,0.5879,116.84,2712610,$316941352,-,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.5798,98.03,3188952,$312612965,-,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.5564,123.34,2432301,$300000005,-,Health Care,2023607,US0311621009,NASDAQ
CVS,CVS HEALTH CORP,Equity,0.5289,74.86,3809284,$285163000,-,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.5154,70.35,3949991,$277881867,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.
BA,BOEING,Equity,0.5128,125.49,2203332,$276496133,-,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.5103,51.95,5296405,$275148240,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.5103,135.66,2028166,$275141000,-,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.5103,187.66,1466015,$275112375,-,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
AXP,AMERICAN EXPRESS,Equity,0.4916,90.03,2943900,$265039317,-,Financials,2026082,US0258161092,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.4879,51.40,5117531,$263041093,-,-,B92SR70,US00287Y1091,New York Stock Exchange Inc.
