Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL*,APPLE INC,Equity,2.8214,452.50,2787383,$1261290808,-,Information Technology,B011001,US0378331005,Bolsa Mexicana De Valores (Mexican Stock Exchange)
XOM,EXXON MOBIL CORP,Equity,2.7691,93.75,13204062,$1237880813,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.7446,93.50,8341178,$779900143,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GEC,GENERAL ELECTRIC CO.,Equity,1.6739,24.37,30705645,$748296569,-,Industrials,5254471,US3696041033,Deutsche Boerse Ag
CVX,CHEVRON CORP,Equity,1.6215,125.89,5757867,$724857877,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,1.5892,31.83,22319237,$710421314,-,Information Technology,2588173,US5949181045,NASDAQ
GOOGL,GOOGLE INC CLASS A,Equity,1.5844,887.60,797981,$708287936,-,Information Technology,B84V7F8,US38259P5089,Spot Regulated Market - Bvb
PG,PROCTER & GAMBLE,Equity,1.4620,80.30,8138902,$653553831,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
WFC*,WELLS FARGO CO,Equity,1.4233,43.50,14626852,$636268062,-,Financials,B045BZ2,US9497461015,Bolsa Mexicana De Valores (Mexican Stock Exchange)
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.4041,115.87,5417251,$627696873,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE,Equity,1.3992,55.73,11223855,$625505439,-,Financials,0190031,US46625H1005,London Stock Exchange
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.3504,195.04,3095097,$603667719,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.2957,29.23,19816317,$579230946,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.2605,35.27,15976059,$563475601,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
C,CITIGROUP INC,Equity,1.0539,52.14,9035843,$471128854,-,Financials,2297907,US1729674242,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,1.0455,14.60,32011979,$467374893,-,Financials,BHZL9B0,US0605051046,Swiss Exchange
KO,COCA-COLA,Equity,1.0197,40.08,11373868,$455864629,-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.9689,89.18,4856661,$433117028,-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.9662,48.17,8966724,$431927095,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,0.9404,49.48,8495990,$420381585,-,Telecommunication Services,2090571,US92343V1044,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,0.9070,25.55,15869789,$405473109,-,Information Technology,2198163,US17275R1023,NASDAQ
PEP,PEPSICO INC,Equity,0.8581,83.54,4591955,$383611921,-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.8482,77.94,4864942,$379173579,-,Consumer Staples,2961280,US9311421039,Bolsa De Valores De Lima
ORCL,ORACLE CORP,Equity,0.7895,32.35,10910598,$352957845,-,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.7886,45.08,7819680,$352511174,-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
DIS,WALT DISNEY,Equity,0.7734,64.65,5347809,$345735852,-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
INCO,INTEL CORPORATION CORP,Equity,0.7694,23.30,14761089,$343933374,-,Information Technology,5923652,US4581401001,Nyse Euronext - Euronext Amsterdam
HD,HOME DEPOT INC,Equity,0.7668,79.03,4337702,$342808589,-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
QCI,QUALCOMM,Equity,0.7408,64.55,5130579,$331178874,-,Information Technology,5382468,US7475251036,Deutsche Boerse Ag
AMZN,AMAZON COM INC,Equity,0.7287,301.22,1081442,$325751959,-,Consumer Discretionary,2000019,US0231351067,NASDAQ
SLBA,SCHLUMBERGER LTD.,Equity,0.7182,81.33,3947616,$321059609,-,Energy,4779232,AN8068571086,Nyse Euronext - Euronext Amsterdam
MCD,MCDONALDS CORP,Equity,0.6531,98.08,2976925,$291976804,-,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.6226,61.45,4529207,$278319770,-,Health Care,2369174,US3755581036,NASDAQ
VISA,VISA INC,Equity,0.5959,177.01,1504863,$266375800,-,Information Technology,B73HHS3,US92826C8394,Spot Regulated Market - Bvb
UTX,UNITED TECHNOLOGIES CORP,Equity,0.5931,105.57,2511322,$265120264,-,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.5394,108.29,2226878,$241148619,-,Health Care,2023607,US0311621009,NASDAQ
COP,CONOCOPHILLIPS,Equity,0.5267,64.86,3630424,$235469301,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.5001,61.49,3635540,$223549355,-,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.4953,117.43,1885375,$221399586,-,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.4936,72.85,3028640,$220636424,-,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.4917,158.59,1386034,$219811132,-,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
ABBV,ABBVIE INC.,Equity,0.4784,45.48,4702436,$213866789,-,Health Care,B8S0P46,US00287Y1091,Nyse Euronext - Euronext Paris
BA,BOEING,Equity,0.4767,105.10,2027417,$213081527,-,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.4765,89.05,2392128,$213018998,-,Energy,2655408,US6745991058,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.4717,43.24,4877132,$210887188,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
GS,GOLDMAN SACHS GROUP INC,Equity,0.4696,164.03,1279778,$209921985,-,Financials,2407966,US38141G1040,New York Stock Exchange Inc.
AEC1,AMERICAN EXPRESS ORD,Equity,0.4683,73.77,2838089,$209365826,-,Financials,4028440,US0258161092,Boerse Berlin
