Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.2142,92.93,19978455,$1856597823,-,Information Technology,2046251,US0378331005,NASDAQ
XOM,EXXON MOBIL CORP,Equity,2.4801,100.68,14228824,$1432558000,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,1.7981,41.70,24906478,$1038600133,-,Information Technology,2588173,US5949181045,NASDAQ
JNJ,JOHNSON & JOHNSON,Equity,1.6978,104.62,9373833,$980690408,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.5117,26.28,33225652,$873170135,-,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.4451,52.56,15881080,$834709565,-,Financials,2649100,US9497461015,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.4256,130.55,6307484,$823442036,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.3071,126.56,5965724,$755022029,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.2509,57.62,12540156,$722563789,-,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.2199,78.59,8965841,$704625444,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.1623,48.93,13721155,$671376114,-,Telecommunication Services,2090571,US92343V1044,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.0860,29.68,21135059,$627288551,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.0527,35.36,17196389,$608064315,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.9893,181.27,3152510,$571455488,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.9698,57.85,9682924,$560157153,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,0.9501,584.67,938637,$548792895,-,Information Technology,B020QX2,US38259P5089,NASDAQ
GOOG,GOOGLE INC CLASS C,Equity,0.9348,575.28,938637,$539979093,-,Information Technology,BKM4JZ7,US38259P7069,NASDAQ
BAC,BANK OF AMERICA CORP,Equity,0.9271,15.37,34842299,$535526136,-,Financials,2295677,US0605051046,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.9185,42.36,12524075,$530519817,-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
INTC,INTEL CORPORATION CORP,Equity,0.8824,30.90,16493976,$509663858,-,Information Technology,2463247,US4581401001,NASDAQ
SLB,SCHLUMBERGER NV,Equity,0.8811,117.95,4314647,$508912614,-,Energy,2779201,AN8068571086,New York Stock Exchange Inc.
C,CITIGROUP INC,Equity,0.8207,47.10,10065330,$474077043,-,Financials,2297907,US1729674242,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.8005,53.68,8614129,$462406445,-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
ORCL,ORACLE CORP,Equity,0.7982,40.53,11375953,$461067375,-,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.7922,85.74,5336576,$457558026,-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.7769,89.34,5023244,$448776619,-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.7668,79.20,5592559,$442930673,-,Information Technology,2714923,US7475251036,NASDAQ
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.7607,84.31,5211530,$439384094,-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.7304,82.91,5088293,$421870373,-,Health Care,2369174,US3755581036,NASDAQ
CSCO,CISCO SYSTEMS INC,Equity,0.7302,24.85,16973404,$421789089,-,Information Technology,2198163,US17275R1023,NASDAQ
AMZN,AMAZON COM INC,Equity,0.6944,324.78,1235007,$401105573,-,Consumer Discretionary,2000019,US0231351067,NASDAQ
WMT,WALMART STORES INC,Equity,0.6941,75.07,5340510,$400912086,-,Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,0.6637,67.29,5697197,$383364386,-,Information Technology,B7TL820,US30303M1027,NASDAQ
HD,HOME DEPOT INC,Equity,0.6354,80.96,4533030,$366994109,-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
V,VISA INC CLASS A,Equity,0.6076,210.71,1665648,$350968690,-,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.6038,85.73,4067852,$348736952,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.5712,100.74,3275015,$329925011,-,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.5585,115.45,2794479,$322622601,-,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.5183,99.75,3001340,$299383665,-,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.5148,56.44,5268515,$297354987,-,-,B92SR70,US00287Y1091,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.5140,118.37,2508305,$296908063,-,Health Care,2023607,US0311621009,NASDAQ
MMM,3M CO,Equity,0.5107,143.24,2059487,$295000918,-,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.5055,75.37,3874107,$291991445,-,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
AXP,AMERICAN EXPRESS,Equity,0.4954,94.87,3016515,$286176778,-,Financials,2026082,US0258161092,New York Stock Exchange Inc.
BA,BOEING,Equity,0.4896,127.23,2222911,$282820967,-,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.4779,41.94,6581928,$276046060,-,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.4625,102.63,2603046,$267150611,-,Energy,2655408,US6745991058,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.4611,48.51,5490880,$266362589,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.4595,81.75,3246660,$265414455,-,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
