Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL*,APPLE INC,Equity,2.8912,476.75,2741560,$1307038730,-,Information Technology,B011001,US0378331005,Bolsa Mexicana De Valores (Mexican Stock Exchange)
XOM,EXXON MOBIL CORP,Equity,2.5280,86.04,13282714,$1142844713,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,1.6855,33.31,22874825,$761960421,-,Information Technology,2588173,US5949181045,NASDAQ
GOOGL,GOOGLE INC CLASS A,Equity,1.6356,875.91,844132,$739383660,-,Information Technology,B84V7F8,US38259P5089,Spot Regulated Market - Bvb
JNJ,JOHNSON & JOHNSON,Equity,1.6308,86.69,8504074,$737218175,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GEC,GENERAL ELECTRIC CO.,Equity,1.6240,23.89,30731399,$734173122,-,Industrials,5254471,US3696041033,Deutsche Boerse Ag
CVX,CHEVRON CORP,Equity,1.5670,121.50,5830237,$708373796,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.3819,75.59,8264687,$624727690,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.3638,113.51,5431631,$616544435,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
WFC*,WELLS FARGO CO,Equity,1.3328,41.32,14581174,$602494110,-,Financials,B045BZ2,US9497461015,Bolsa Mexicana De Valores (Mexican Stock Exchange)
JPM,JPMORGAN CHASE,Equity,1.2988,51.69,11359132,$587153533,-,Financials,0190031,US46625H1005,London Stock Exchange
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.2728,185.18,3107322,$575413888,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.2688,28.71,19977984,$573567921,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.1990,33.82,16026952,$542031517,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,0.9896,13.80,32419387,$447387541,-,Financials,BHZL9B0,US0605051046,Swiss Exchange
C,CITIGROUP INC,Equity,0.9847,48.51,9176863,$445169624,-,Financials,2297907,US1729674242,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.9640,37.88,11504948,$435807430,-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.9355,86.59,4884275,$422929372,-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.9300,47.61,8830909,$420439577,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,0.8913,46.66,8635562,$402935323,-,Telecommunication Services,2090571,US92343V1044,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,0.8382,23.42,16179499,$378923867,-,Information Technology,2198163,US17275R1023,NASDAQ
PEP,PEPSICO INC,Equity,0.8184,79.50,4653930,$369987435,-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.8036,73.96,4912016,$363292703,-,Consumer Staples,2961280,US9311421039,Bolsa De Valores De Lima
ORCL,ORACLE CORP,Equity,0.7895,33.17,10760232,$356916895,-,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.7883,45.15,7892672,$356354141,-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
SLBA,SCHLUMBERGER LTD.,Equity,0.7804,88.36,3992932,$352815472,-,Energy,4779232,AN8068571086,Nyse Euronext - Euronext Amsterdam
AMZN,AMAZON COM INC,Equity,0.7723,312.64,1116739,$349137281,-,Consumer Discretionary,2000019,US0231351067,NASDAQ
QCI,QUALCOMM,Equity,0.7713,67.36,5176609,$348696382,-,Information Technology,5382468,US7475251036,Deutsche Boerse Ag
INCO,INTEL CORPORATION CORP,Equity,0.7622,22.92,15034139,$344582466,-,Information Technology,5923652,US4581401001,Nyse Euronext - Euronext Amsterdam
HD,HOME DEPOT INC,Equity,0.7253,75.85,4322689,$327875961,-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.7152,64.49,5013602,$323327193,-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
VISA,VISA INC,Equity,0.6585,191.10,1557721,$297680483,-,Information Technology,B73HHS3,US92826C8394,Spot Regulated Market - Bvb
GILD,GILEAD SCIENCES INC,Equity,0.6421,62.84,4618951,$290254881,-,Health Care,2369174,US3755581036,NASDAQ
MCD,MCDONALDS CORP,Equity,0.6420,96.21,3016642,$290231127,-,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.6075,107.82,2547234,$274642770,-,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.5675,69.51,3690693,$256540070,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.5629,111.94,2273372,$254481262,-,Health Care,2023607,US0311621009,NASDAQ
BA,BOEING,Equity,0.5444,117.50,2094576,$246112680,-,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.5176,119.41,1959367,$233968013,-,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.5086,46.28,4968102,$229923761,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.5031,93.54,2431572,$227449245,-,Energy,2655408,US6745991058,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.4860,71.61,3068099,$219706569,-,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.4810,155.34,1399760,$217438718,-,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
AIG*,AMERICAN INTERNATIONAL GROUP INC,Equity,0.4793,48.63,4455193,$216656036,-,Financials,B00PHX6,US0268747849,Bolsa Mexicana De Valores (Mexican Stock Exchange)
ABBV,ABBVIE INC.,Equity,0.4734,44.73,4784332,$214003170,-,Health Care,B8S0P46,US00287Y1091,Nyse Euronext - Euronext Paris
AEC1,AMERICAN EXPRESS ORD,Equity,0.4677,75.52,2799897,$211448221,-,Financials,4028440,US0258161092,Boerse Berlin
MA,MASTERCARD INC CLASS A,Equity,0.4659,672.78,313086,$210637999,-,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.4653,56.75,3706881,$210365497,-,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.4596,34.35,6048705,$207773017,-,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.4491,36.58,5550329,$203031035,-,Financials,2736035,US9029733048,New York Stock Exchange Inc.
FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Equity,0.4442,33.50,5993772,$200791362,-,Consumer Discretionary,BBM4S68,US90130A1016,NASDAQ
F,FORD MOTOR ORD,Equity,0.4437,16.87,11888711,$200562555,-,Consumer Discretionary,4232490,US3453708600,Swiss Exchange
GS,GOLDMAN SACHS GROUP INC,Equity,0.4411,158.21,1260413,$199409941,-,Financials,2407966,US38141G1040,New York Stock Exchange Inc.
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.4407,91.37,2180233,$199207889,-,Industrials,2517382,US9113121068,New York Stock Exchange Inc.
ALD,HONEYWELL INTERNATIONAL,Equity,0.4351,83.04,2368450,$196676088,-,Industrials,4020822,US4385161066,Boerse Berlin
EBAY,EBAY INC,Equity,0.4339,55.79,3515845,$196148993,-,Information Technology,2293819,US2786421030,NASDAQ
CELG,CELGENE CORP,Equity,0.4226,153.93,1241109,$191043908,-,Health Care,2182348,US1510201049,NASDAQ
TWX*,TIME WARNER INC,Equity,0.4042,65.81,2776270,$182706329,-,Consumer Discretionary,B3QHV68,US8873173038,Bolsa Mexicana De Valores (Mexican Stock Exchange)
SBUX,STARBUCKS CORP,Equity,0.3861,76.97,2267476,$174527628,-,Consumer Discretionary,2842255,US8552441094,NASDAQ
BIIB,BIOGEN INC,Equity,0.3820,240.76,717210,$172675480,-,Health Care,2455965,US09062X1037,NASDAQ
KTF,MONDELEZ INTERNATIONAL INC CLASS A,Equity,0.3735,31.42,5373505,$168835527,-,Consumer Staples,B8FQR30,US6092071058,Boerse Stuttgart
MON,MONSANTO,Equity,0.3714,104.37,1608784,$167908786,-,Materials,2654320,US61166W1018,New York Stock Exchange Inc.
NKE,NIKE INC CLASS B,Equity,0.3626,72.64,2256905,$163941579,-,Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
DD,E I DU PONT DE NEMOURS,Equity,0.3610,58.56,2786679,$163187922,-,Materials,2018175,US2635341090,New York Stock Exchange Inc.
EMC,EMC CORP,Equity,0.3550,25.56,6279407,$160501643,-,Information Technology,2295172,US2686481027,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.3546,53.25,3010079,$160286707,-,Health Care,2575465,US5850551061,New York Stock Exchange Inc.
CAT,CATERPILLAR INC.,Equity,0.3541,83.37,1919892,$160061396,-,Industrials,4516310,US1491231015,Swiss Exchange
MWZ,METLIFE INC,Equity,0.3510,46.95,3379310,$158658605,-,Financials,5949841,US59156R1086,Deutsche Boerse Ag
CL,COLGATE-PALMOLIVE,Equity,0.3489,59.30,2659458,$157705859,-,Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.3475,1010.95,155414,$157115783,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
ABT,ABBOTT LABORATORIES,Equity,0.3443,33.19,4689897,$155657681,-,Health Care,2002305,US0028241000,New York Stock Exchange Inc.
4XS,EXPRESS SCRIPTS HOLDING CO,Equity,0.3358,61.78,2457025,$151795005,-,Health Care,B7WDD51,US30219G1085,Deutsche Boerse Ag
COST,COSTCO WHOLESALE CORP,Equity,0.3356,115.12,1317796,$151704676,-,Consumer Staples,2701271,US22160K1051,NASDAQ
LOW,LOWES COMPANIES INC,Equity,0.3343,47.61,3173988,$151113569,-,Consumer Discretionary,2536763,US5486611073,New York Stock Exchange Inc.
LLY,ELI LILLY,Equity,0.3331,50.33,2991879,$150581270,-,Health Care,2516152,US5324571083,New York Stock Exchange Inc.
ACN,ACCENTURE PLC,Equity,0.3170,73.64,1946008,$143304029,-,Information Technology,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
DUK,DUKE ENERGY CORP,Equity,0.3147,66.78,2130215,$142255758,-,Utilities,B7VD3F2,US26441C2044,New York Stock Exchange Inc.
WAG,WALGREEN,Equity,0.3122,53.80,2623623,$141150917,-,Consumer Staples,2934839,US9314221097,New York Stock Exchange Inc.
AAZ,ANADARKO PETROLEUM,Equity,0.3121,92.99,1517037,$141069271,-,Energy,5864676,US0325111070,Boerse Berlin
DOW,DOW CHEMICAL,Equity,0.3102,38.40,3652105,$140240832,-,Materials,2278719,US2605431038,New York Stock Exchange Inc.
EMR,EMERSON ELECTRIC,Equity,0.3086,64.70,2156232,$139508210,-,Industrials,2313405,US2910111044,New York Stock Exchange Inc.
