Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.9518,124.43,21832297,$2716592716,2716592715.71,Information Technology,2046251,US0378331005,NASDAQ
XOM,EXXON MOBIL CORP,Equity,1.9441,85.00,15722535,$1336415475,1336415475.00,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,1.8185,40.66,30749425,$1250117873,1250117873.38,Information Technology,2588173,US5949181045,NASDAQ
JNJ,JOHNSON & JOHNSON,Equity,1.5252,100.60,10421831,$1048436199,1048436198.60,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.4351,144.32,6835552,$986506865,986506864.64,Financials,2073390,US0846707026,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.3907,54.40,17573726,$956010694,956010694.40,Financials,2649100,US9497461015,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.3615,24.81,37725312,$935964991,935964990.72,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.2315,60.58,13974473,$846573574,846573574.34,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.2065,81.94,10122061,$829401678,829401678.34,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.1626,34.79,22972200,$799202838,799202838.00,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.1018,48.63,15575320,$757427812,757427811.60,Telecommunications,2090571,US92343V1044,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.0762,104.98,7047294,$739824924,739824924.12,Energy,2838555,US1667641005,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,0.9410,82.22,7868426,$646902644,646902643.59,Information Technology,B7TL820,US30303M1027,NASDAQ
T,AT&T INC,Equity,0.9240,32.65,19453822,$635167288,635167288.30,Telecommunications,2831811,US00206R1023,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.8942,104.89,5860687,$614727459,614727459.43,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.8895,57.48,10638138,$611480172,611480172.24,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,0.8827,15.39,39429516,$606820251,606820251.24,Financials,2295677,US0605051046,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.8688,40.55,14729032,$597262248,597262247.60,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,0.8637,554.70,1070354,$593725364,593725363.80,Information Technology,B020QX2,US38259P5089,NASDAQ
GOOG,GOOGLE INC CLASS C,Equity,0.8550,548.00,1072585,$587776580,587776580.00,Information Technology,BKM4JZ7,US38259P7069,NASDAQ
C,CITIGROUP INC,Equity,0.8523,51.52,11371507,$585860041,585860040.64,Financials,2297907,US1729674242,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.8163,113.61,4939489,$561175345,561175345.29,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
INTC,INTEL CORPORATION CORP,Equity,0.8075,31.27,17751515,$555089874,555089874.05,Information Technology,2463247,US4581401001,NASDAQ
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.8044,160.50,3445484,$553000182,553000182.00,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.7969,98.13,5582592,$547819753,547819752.96,Health Care,2369174,US3755581036,NASDAQ
CMCSA,COMCAST A CORP,Equity,0.7824,56.47,9524450,$537845692,537845691.50,Consumer Discretionary,2044545,US20030N1019,NASDAQ
PEP,PEPSICO INC,Equity,0.7729,95.62,5556232,$531286904,531286903.84,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,0.7726,372.10,1427300,$531098330,531098330.00,Consumer Discretionary,2000019,US0231351067,NASDAQ
CSCO,CISCO SYSTEMS INC,Equity,0.7661,27.52,19133630,$526653166,526653165.75,Information Technology,2198163,US17275R1023,NASDAQ
ORCL,ORACLE CORP,Equity,0.7542,43.15,12015625,$518474219,518474218.75,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.7083,82.25,5919784,$486902234,486902234.00,Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
V,VISA INC CLASS A,Equity,0.6919,65.41,7271225,$475610827,475610827.25,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.6614,159.85,2844373,$454673024,454673024.05,Health Care,2023607,US0311621009,NASDAQ
