Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0325,390.56,12162,$4749991,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0080,15.97,72841,$1163271,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0705,132.89,77483,$10296716,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.0562,103.23,79455,$8202140,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0214,34.21,91235,$3121149,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0568,76.00,109152,$8295552,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
MIL.,MILLIPORE CORP,Equity,0.0423,55.16,111941,$6174666,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0261,33.78,112619,$3804270,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0316,40.92,112669,$4610415,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
RL,POLO RALPH LAUREN CORP.,Equity,0.0320,41.03,113868,$4672004,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0418,53.31,114411,$6099250,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0370,47.00,114763,$5393861,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0241,30.18,116747,$3523424,-,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0132,16.09,119355,$1920422,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
BDK,THE BLACK & DECKER CORPORATION,Equity,0.0242,28.91,121992,$3526789,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.
WYNN,WYNN RESORTS LTD,Equity,0.0257,30.08,124695,$3750826,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
GWW,WW GRAINGER INC,Equity,0.0655,72.95,131135,$9566298,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.1619,173.91,135877,$23630369,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
