Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
CCTYQ,CIRCUIT CITY STORES INC,Equity,0.0094,7.91,212058,$1677379,1677379.00,Consumer Discretionary,2199326,US1727371080,Non-Nms Quotation Service (Nnqs)
DDS,DILLARDS INC CLASS A,Equity,0.0098,21.83,80169,$1750089,1750089.00,Consumer Discretionary,2269768,US2540671011,New York Stock Exchange Inc.
THC,TENET HEALTHCARE CORP.,Equity,0.0116,3.36,617567,$2075025,2075025.00,Health Care,2626879,US88033G1004,New York Stock Exchange Inc.
KBH,KB HOME,Equity,0.0141,25.06,100564,$2520134,2520134.00,Consumer Discretionary,2485070,US48666K1097,New York Stock Exchange Inc.
GAS.2,NICOR INC,Equity,0.0142,42.90,59023,$2532087,2532087.00,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
JNY,JONES GROUP INC,Equity,0.0145,21.13,122053,$2578980,2578980.00,Consumer Discretionary,2477152,US48020T1016,New York Stock Exchange Inc.
QLG,QLOGIC,Equity,0.0145,13.45,191772,$2579333,2579333.00,Information Technology,5643808,US7472771010,Boerse Muenchen
BC,BRUNSWICK CORP,Equity,0.0149,22.86,116169,$2655623,2655623.00,Consumer Discretionary,2149309,US1170431092,New York Stock Exchange Inc.
TRB,TRIBUNE COMPANY,Equity,0.0154,27.32,100652,$2749813,2749813.00,Consumer Discretionary,2903550,US8960471071,New York Stock Exchange Inc.
TEK,TEKTRONIX INC.,Equity,0.0154,27.74,99315,$2754998,2754998.00,Information Technology,2880501,US8791311009,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0161,57.30,50213,$2877205,2877205.00,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
UIS,UNISYS CORP.,Equity,0.0171,6.62,459401,$3041235,3041235.00,Information Technology,2931595,US9092143067,New York Stock Exchange Inc.
CVG,CONVERGYS CORP.,Equity,0.0173,17.36,177454,$3080601,3080601.00,Information Technology,2284761,US2124851062,New York Stock Exchange Inc.
CPWR,COMPUWARE CORP.,Equity,0.0178,8.02,396184,$3177396,3177396.00,Information Technology,2220884,US2056381096,NASDAQ
