Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.0223,99.86,22105859,$2207491080,2207491079.74,Information Technology,2046251,US0378331005,NASDAQ
MSFT,MICROSOFT CORP,Equity,2.2882,53.00,31533763,$1671289439,1671289439.00,Information Technology,2588173,US5949181045,NASDAQ
XOM,EXXON MOBIL CORP,Equity,2.0179,89.02,16556687,$1473876277,1473876276.74,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.6973,112.69,11001298,$1239736272,1239736271.62,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.5396,30.23,37200148,$1124560474,1124560474.04,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,1.5232,722.79,1539290,$1112583419,1112583419.10,Consumer Discretionary,2000019,US0231351067,NASDAQ
FB,FACEBOOK CLASS A INC,Equity,1.4883,118.81,9149668,$1087072055,1087072055.08,Information Technology,B7TL820,US30303M1027,NASDAQ
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.4373,140.54,7469647,$1049784189,1049784189.38,Financials,2073390,US0846707026,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.3145,39.15,24524129,$960119650,960119650.35,Telecommunications,2831811,US00206R1023,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.3076,65.27,14632890,$955088730,955088730.30,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.2790,50.72,18418592,$934190986,934190986.24,Financials,2649100,US9497461015,New York Stock Exchange Inc.
GOOGL,ALPHABET INC CLASS A,Equity,1.1959,748.85,1166492,$873527534,873527534.20,Information Technology,BYVY8G0,US02079K3059,NASDAQ
GOOG,ALPHABET INC CLASS C,Equity,1.1934,735.72,1184749,$871643534,871643534.28,Information Technology,BYY88Y7,US02079K1079,NASDAQ
PG,PROCTER & GAMBLE,Equity,1.1734,81.04,10575423,$857032280,857032279.92,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.1456,34.70,24113111,$836724952,836724951.70,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.1319,50.90,16241851,$826710216,826710215.90,Telecommunications,2090571,US92343V1044,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.0382,101.00,7507872,$758295072,758295072.00,Energy,2838555,US1667641005,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.9486,44.60,15534941,$692858369,692858368.60,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.9144,132.12,5054860,$667848103,667848103.20,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.8523,56.26,11064479,$622487589,622487588.54,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.8406,63.30,9699769,$613995378,613995377.70,Consumer Discretionary,2044545,US20030N1019,NASDAQ
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.8345,98.68,6176992,$609545571,609545570.56,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,0.8336,14.79,41166443,$608851692,608851691.97,Financials,2295677,US0605051046,New York Stock Exchange Inc.
V,VISA INC CLASS A,Equity,0.8269,78.94,7651247,$603989438,603989438.18,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
INTC,INTEL CORPORATION CORP,Equity,0.8146,31.59,18833740,$594957847,594957846.60,Information Technology,2463247,US4581401001,NASDAQ
DIS,WALT DISNEY,Equity,0.8129,99.22,5984411,$593773259,593773259.42,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.7982,101.17,5762619,$583004164,583004164.23,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,0.7979,29.05,20062130,$582804877,582804876.50,Information Technology,2198163,US17275R1023,NASDAQ
C,CITIGROUP INC,Equity,0.7494,46.57,11753572,$547363848,547363848.04,Financials,2297907,US1729674242,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.7418,153.74,3524370,$541836644,541836643.80,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.6936,133.67,3790147,$506628949,506628949.49,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,0.6914,40.20,12562078,$504995536,504995535.60,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.6801,63.64,7805878,$496766076,496766075.92,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.6534,71.70,6655785,$477219785,477219784.50,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.6495,87.06,5449333,$474418931,474418930.98,Health Care,2369174,US3755581036,NASDAQ
AMGN,AMGEN INC,Equity,0.6484,157.95,2998413,$473599333,473599333.35,Health Care,2023607,US0311621009,NASDAQ
MDT,MEDTRONIC PLC,Equity,0.6177,80.48,5606032,$451173455,451173455.36,Health Care,BTN1Y11,IE00BTN1Y115,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.6061,70.78,6254944,$442724936,442724936.32,Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.6007,122.06,3594530,$438748332,438748331.80,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.5791,76.30,5543235,$422948831,422948830.50,Energy,2779201,AN8068571086,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.5783,96.45,4379443,$422397277,422397277.35,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.5559,168.32,2412154,$406013761,406013761.28,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.5534,62.93,6423603,$404237337,404237336.79,Health Care,B92SR70,US00287Y1091,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.5133,95.90,3909140,$374886526,374886526.00,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
AGN,ALLERGAN,Equity,0.5079,235.75,1573501,$370952861,370952860.75,Health Care,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
HON,HONEYWELL INTERNATIONAL INC,Equity,0.4780,113.83,3067072,$349124806,349124805.76,Industrials,2020459,US4385161066,New York Stock Exchange Inc.
CELG,CELGENE CORP,Equity,0.4502,105.52,3116251,$328826806,328826805.52,Health Care,2182348,US1510201049,NASDAQ
QCOM,QUALCOMM INC,Equity,0.4481,54.92,5959644,$327303648,327303648.48,Information Technology,2714923,US7475251036,NASDAQ
SBUX,STARBUCKS CORP,Equity,0.4428,54.89,5892756,$323453377,323453376.84,Consumer Discretionary,2842255,US8552441094,NASDAQ
BA,BOEING,Equity,0.4288,126.15,2482746,$313198408,313198407.90,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.4270,100.58,3101174,$311916081,311916080.92,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
ACN,ACCENTURE PLC,Equity,0.4077,118.97,2503297,$297817244,297817244.09,Information Technology,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
NKE,NIKE INC CLASS B,Equity,0.4069,55.22,5381629,$297173553,297173553.38,Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
LOW,LOWES COMPANIES INC,Equity,0.4002,80.13,3648210,$292331067,292331067.30,Consumer Discretionary,2536763,US5486611073,New York Stock Exchange Inc.
LLY,ELI LILLY,Equity,0.3986,75.03,3880490,$291153165,291153164.70,Health Care,2516152,US5324571083,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.3889,84.19,3374368,$284088042,284088041.92,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.3884,103.09,2751531,$283655331,283655330.79,Industrials,2517382,US9113121068,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.3817,42.82,6510518,$278780381,278780380.76,Financials,2736035,US9029733048,New York Stock Exchange Inc.
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Equity,0.3810,44.49,6254510,$278263150,278263149.90,Consumer Staples,B8CKK03,US6092071058,NASDAQ
WBA,WALGREEN BOOTS ALLIANCE,Equity,0.3646,77.40,3440466,$266292068,266292068.40,Consumer Staples,BTN1Y44,US9314271084,NASDAQ
AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.3631,57.88,4582421,$265230527,265230527.48,Financials,2027342,US0268747849,New York Stock Exchange Inc.
COST,COSTCO WHOLESALE CORP,Equity,0.3571,148.77,1753223,$260826986,260826985.71,Consumer Staples,2701271,US22160K1051,NASDAQ
BIIB,BIOGEN INC,Equity,0.3458,289.73,871765,$252576473,252576473.45,Health Care,2455965,US09062X1037,NASDAQ
CL,COLGATE-PALMOLIVE,Equity,0.3431,70.41,3559014,$250590176,250590175.74,Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.3424,1264.33,197821,$250111025,250111024.93,Consumer Discretionary,2779063,US7415034039,NASDAQ
GS,GOLDMAN SACHS GROUP INC,Equity,0.3419,159.48,1565880,$249726542,249726542.40,Financials,2407966,US38141G1040,New York Stock Exchange Inc.
LMT,LOCKHEED MARTIN CORP,Equity,0.3387,236.23,1047354,$247416435,247416435.42,Industrials,2522096,US5398301094,New York Stock Exchange Inc.
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.3338,197.64,1233507,$243790323,243790323.48,Financials,2812452,US8288061091,New York Stock Exchange Inc.
TXN,TEXAS INSTRUMENTS INCORPORATED,Equity,0.3325,60.60,4007559,$242858075,242858075.40,Information Technology,2885409,US8825081040,NASDAQ
