Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0156,378.71,11597,$4391900,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0818,347.88,66199,$23029308,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.0968,367.29,74181,$27245939,-,Consumer Discretionary,B0X7DZ3,US1696561059,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0136,42.15,90852,$3829412,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
ISRG,INTUITIVE SURGICAL INC,Equity,0.1509,459.91,92390,$42491085,-,Health Care,2871301,US46120E6023,NASDAQ
AN,AUTONATION INC,Equity,0.0143,35.76,112922,$4038091,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0338,82.81,114767,$9503855,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.2217,529.48,117869,$62409278,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
R,RYDER SYSTEM INC,Equity,0.0242,56.28,120920,$6805378,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0514,110.17,131471,$14484160,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
NFLX,NETFLIX INC,Equity,0.0561,120.20,131471,$15802814,-,Consumer Discretionary,2857817,US64110L1061,NASDAQ
SNA,SNAP-ON INC.,Equity,0.0276,56.51,137404,$7764700,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.0211,42.28,140237,$5929220,-,Information Technology,B1HMF22,US3364331070,NASDAQ
