Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0304,586.90,8647,$5074924,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0097,28.29,57039,$1613633,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.0925,269.40,57315,$15440661,-,Health Care,2871301,US46120E6023,NASDAQ
AZO,AUTOZONE INC,Equity,0.0467,121.01,64388,$7791592,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
GAS.2,NICOR INC,Equity,0.0172,42.59,67393,$2870268,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.1832,383.19,79793,$30575880,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
MIL.,MILLIPORE CORP,Equity,0.0336,67.86,82671,$5610054,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
ASH,ASHLAND INC,Equity,0.0242,48.20,83675,$4033135,-,Materials,B0BVFJ5,US0442091049,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0268,52.01,85891,$4467191,-,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0356,68.88,86285,$5943311,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
DDS,DILLARDS INC CLASS A,Equity,0.0060,11.57,86420,$999879,-,Consumer Discretionary,2269768,US2540671011,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0326,62.78,86742,$5445663,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0218,41.39,87858,$3636443,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
BDK,THE BLACK & DECKER CORPORATION,Equity,0.0315,57.51,91323,$5251986,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0478,81.80,97538,$7978608,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.0716,114.00,104826,$11950164,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0463,73.66,104997,$7734079,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
WHR,WHIRLPOOL CORP,Equity,0.0416,61.73,112474,$6943020,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0348,50.83,114282,$5808954,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0472,68.86,114390,$7876895,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
KBH,KB HOME,Equity,0.0116,16.93,114454,$1937706,-,Consumer Discretionary,2485070,US48666K1097,New York Stock Exchange Inc.
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.0614,89.16,115015,$10254737,-,Financials,2131179,US0534841012,New York Stock Exchange Inc.
MTZ,M&T BANK CORP,Equity,0.0486,70.54,115073,$8117249,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Ag
SWK,STANLEY WORKS,Equity,0.0315,44.83,117361,$5261294,-,Consumer Discretionary,2840549,US8546161097,New York Stock Exchange Inc.
MEE,MASSEY ENERGY CO.,Equity,0.0672,93.75,119711,$11222906,-,Energy,2343662,US5762061068,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0285,39.06,121668,$4752352,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0228,31.24,121850,$3806594,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
BF.B,BROWN FORMAN CORP CLASS B,Equity,0.0569,75.57,125759,$9503608,-,Consumer Staples,2146838,US1156372096,New York Stock Exchange Inc.
ANF,ABERCROMBIE & FITCH CO. CL A,Equity,0.0484,62.68,128827,$8074876,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
JNY,JONES GROUP INC,Equity,0.0106,13.75,129132,$1775565,-,Consumer Discretionary,2477152,US48020T1016,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0267,34.42,129456,$4455876,-,Financials,2246288,US3142111034,New York Stock Exchange Inc.
WEN.2,WENDYS INTERNATIONAL INC.,Equity,0.0212,27.22,129831,$3534000,-,Consumer Discretionary,2947956,US9505901093,New York Stock Exchange Inc.
CIEN,CIENA CORP,Equity,0.0181,23.17,130413,$3021669,-,Information Technology,B1FLZ21,US1717793095,New York Stock Exchange Inc.
VFC,VF CORP,Equity,0.0557,71.18,130595,$9295752,-,Consumer Discretionary,2928683,US9182041080,New York Stock Exchange Inc.
FLR,FLUOR CORP,Equity,0.1478,186.08,132520,$24659322,-,Industrials,2696838,US3434121022,New York Stock Exchange Inc.
SSP,E.W. SCRIPPS CO. CL A,Equity,0.0333,41.54,133734,$5555310,-,Consumer Discretionary,2862532,US8110544025,New York Stock Exchange Inc.
SAF,SAFECO CORP,Equity,0.0541,67.16,134513,$9033893,-,Financials,2766805,US7864291007,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0474,58.65,134771,$7904319,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
AIV,APARTMENT INVESTMENT & MANAGEMENT,Equity,0.0276,34.06,135218,$4605525,-,Financials,2057059,US03748R1014,New York Stock Exchange Inc.
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0283,33.43,141410,$4727336,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
AIZ,ASSURANT INC,Equity,0.0565,65.96,142843,$9421924,-,Financials,2331430,US04621X1081,New York Stock Exchange Inc.
ACS,AFFILIATED COMPUTER SERVICES INC.,Equity,0.0461,53.49,143806,$7692183,-,Information Technology,2034524,US0081901003,New York Stock Exchange Inc.
FNP,FIFTH & PACIFIC CO INC,Equity,0.0122,14.15,144337,$2042369,-,Consumer Discretionary,2519861,US5393201018,New York Stock Exchange Inc.
COG,CABOT OIL & GAS CORP,Equity,0.0590,67.73,145410,$9848619,-,Energy,2162340,US1270971039,New York Stock Exchange Inc.
BLL,BALL CORP,Equity,0.0418,47.74,146198,$6979493,-,Materials,2073022,US0584981064,New York Stock Exchange Inc.
TIE,TITANIUM METALS CORP.,Equity,0.0124,13.99,147551,$2064238,-,Materials,2340931,US8883392073,New York Stock Exchange Inc.
SHW,SHERWIN WILLIAMS,Equity,0.0408,45.93,148417,$6816793,-,Consumer Discretionary,2804211,US8243481061,New York Stock Exchange Inc.
